locus_tag	ftype	length_bp	gene	EC_number	COG	product
R7A_03570	CDS	852	folP	2.5.1.15	COG0294	Dihydropteroate synthase
R7A_03571	CDS	360	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
R7A_03572	CDS	513				hypothetical protein
R7A_03573	CDS	546				hypothetical protein
R7A_03574	CDS	1836	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
R7A_03575	CDS	945	rclR_5		COG2207	RCS-specific HTH-type transcriptional activator RclR
R7A_03576	CDS	1209	nepI_2		COG2814	Purine ribonucleoside efflux pump NepI
R7A_03577	CDS	267				hypothetical protein
R7A_03578	CDS	552				hypothetical protein
R7A_03579	CDS	1086	ycjF		COG3768	UPF0283 membrane protein YcjF
R7A_03580	CDS	1476	ycjX		COG3106	Uncharacterized protein YcjX
R7A_03581	CDS	504		3.1.3.-	COG2062	Uncharacterized protein Rv1276c
R7A_03582	CDS	417	dksA		COG1734	RNA polymerase-binding transcription factor DksA
R7A_03583	CDS	750				hypothetical protein
R7A_03584	CDS	2577	cckA_2			Sensor kinase CckA
R7A_03585	CDS	729	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
R7A_03586	CDS	1914				hypothetical protein
R7A_03587	CDS	408				hypothetical protein
R7A_03588	CDS	1311	amiC_2			Aliphatic amidase expression-regulating protein
R7A_03589	CDS	1617				hypothetical protein
R7A_03590	CDS	1236				hypothetical protein
R7A_03591	CDS	747	lptB_4	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
R7A_03592	CDS	696	livF_4		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
R7A_03593	CDS	177				hypothetical protein
R7A_03594	CDS	1149				hypothetical protein
R7A_03595	CDS	807				hypothetical protein
R7A_03596	CDS	471				hypothetical protein
R7A_03597	CDS	2922	uvrA			UvrABC system protein A
R7A_03598	CDS	294				hypothetical protein
R7A_03599	CDS	606	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
R7A_03600	CDS	495				hypothetical protein
R7A_03601	CDS	315				hypothetical protein
R7A_03602	CDS	519				Single-stranded DNA-binding protein
R7A_03603	CDS	426	yhfA		COG1765	Protein YhfA
R7A_03604	CDS	630	marC		COG2095	UPF0056 inner membrane protein MarC
R7A_03605	CDS	1128	oatA_3	2.3.1.-		O-acetyltransferase OatA
R7A_03606	CDS	531				hypothetical protein
R7A_03607	CDS	867	rhaS_6			HTH-type transcriptional activator RhaS
R7A_03608	CDS	624				hypothetical protein
R7A_03609	CDS	1740			COG0659	Probable sulfate transporter Rv1739c
R7A_03610	CDS	2796	gyrA	5.99.1.3	COG0188	DNA gyrase subunit A
R7A_03611	CDS	153				hypothetical protein
R7A_03612	CDS	501	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
R7A_03613	CDS	588	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
R7A_03614	CDS	513	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
R7A_03615	CDS	450				hypothetical protein
R7A_03616	CDS	1086	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
R7A_03617	CDS	270				hypothetical protein
R7A_03618	CDS	1131	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
R7A_03619	CDS	420				hypothetical protein
R7A_03620	CDS	237				hypothetical protein
R7A_03621	CDS	1419			COG2308	Uncharacterized protein Rv2411c
R7A_03622	CDS	942				hypothetical protein
R7A_03623	CDS	792			COG1305	Uncharacterized protein Rv2569c
R7A_03624	CDS	732				hypothetical protein
R7A_03625	CDS	1413	ddc	4.1.1.86	COG0076	L-2,4-diaminobutyrate decarboxylase
R7A_03626	CDS	768	glpR_3		COG1349	Glycerol-3-phosphate regulon repressor
R7A_03627	CDS	1527	glpD_1	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
R7A_03628	CDS	1080	ugpC_12	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
R7A_03629	CDS	1068	sugC_3	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
R7A_03630	CDS	867	ugpA_6		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
R7A_03631	CDS	918	sugB_4		COG0395	Trehalose transport system permease protein SugB
R7A_03632	CDS	288				hypothetical protein
R7A_03633	CDS	1725				hypothetical protein
R7A_03634	CDS	1491	glpK	2.7.1.30		Glycerol kinase
R7A_03635	CDS	492				Lectin-like protein BA14k
R7A_03636	tRNA	76				tRNA-Lys(ttt)
R7A_03637	CDS	783				hypothetical protein
R7A_03638	CDS	1341				hypothetical protein
R7A_03639	CDS	2067				hypothetical protein
R7A_03640	CDS	531				hypothetical protein
R7A_03641	CDS	1062	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
R7A_03642	CDS	2169				hypothetical protein
R7A_03643	tRNA	74				tRNA-Ser(gct)
R7A_03644	CDS	792	otsB	3.1.3.12	COG1877	Trehalose-6-phosphate phosphatase
R7A_03645	CDS	207				hypothetical protein
R7A_03646	CDS	1155				hypothetical protein
R7A_03647	CDS	588	plsY_2	2.3.1.15	COG0344	Probable glycerol-3-phosphate acyltransferase
R7A_03648	CDS	1287	pyrC	3.5.2.3	COG0044	Dihydroorotase
R7A_03649	CDS	981	pyrB	2.1.3.2		Aspartate carbamoyltransferase
R7A_03650	CDS	1629	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
R7A_03651	CDS	549				hypothetical protein
R7A_03652	CDS	360				hypothetical protein
R7A_03653	CDS	525	yqgF	3.1.-.-		Putative pre-16S rRNA nuclease
R7A_03654	CDS	708				UPF0173 metal-dependent hydrolase SA1529
R7A_03655	CDS	417				hypothetical protein
R7A_03656	CDS	288	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
R7A_03657	CDS	456	ysnE	2.3.1.-		Uncharacterized N-acetyltransferase YsnE
R7A_03658	CDS	1566	gatA_2	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
R7A_03659	CDS	798				hypothetical protein
R7A_03660	CDS	720				hypothetical protein
R7A_03661	CDS	1404	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
R7A_03662	CDS	438				hypothetical protein
R7A_03663	CDS	702				hypothetical protein
R7A_03664	CDS	1458				hypothetical protein
R7A_03665	CDS	330				hypothetical protein
R7A_03666	CDS	369	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
R7A_03667	CDS	2469	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
R7A_03668	CDS	432	hit		COG0537	Protein hit
R7A_03669	CDS	1215				hypothetical protein
R7A_03670	CDS	729				hypothetical protein
R7A_03671	CDS	465				hypothetical protein
R7A_03672	CDS	831				hypothetical protein
R7A_03673	CDS	279				hypothetical protein
R7A_03674	CDS	612	rhtB_4		COG1280	Homoserine/homoserine lactone efflux protein
R7A_03675	CDS	783	rpsB		COG0052	30S ribosomal protein S2
R7A_03676	CDS	921	tsf			Elongation factor Ts
R7A_03677	CDS	936	pgrR_12			HTH-type transcriptional regulator PgrR
R7A_03678	CDS	543				hypothetical protein
R7A_03679	CDS	1167	tas_1		COG0667	Protein tas
R7A_03680	CDS	723	pyrH	2.7.4.22	COG0528	Uridylate kinase
R7A_03681	CDS	555	frr		COG0233	Ribosome-recycling factor
R7A_03682	CDS	735	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
R7A_03683	CDS	816				hypothetical protein
R7A_03684	CDS	1143	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
R7A_03685	CDS	93				hypothetical protein
R7A_03686	CDS	2385	bamA_2		COG4775	Outer membrane protein assembly factor BamA
R7A_03687	CDS	1056	lpxD_1	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
R7A_03688	CDS	468	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
R7A_03689	CDS	834	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
R7A_03690	CDS	915	lpxI	3.6.1.54	COG3494	UDP-2,3-diacylglucosamine pyrophosphatase LpxI
R7A_03691	CDS	1173	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
R7A_03692	CDS	1329	aarA	2.3.3.16		Citrate synthase
R7A_03693	CDS	1425	gltX	6.1.1.17		Glutamate--tRNA ligase
R7A_03694	CDS	2457				hypothetical protein
R7A_03695	CDS	738	lexA_1	3.4.21.88	COG1974	LexA repressor
R7A_03696	CDS	774				hypothetical protein
R7A_03697	CDS	987				hypothetical protein
R7A_03698	CDS	780	yxdL		COG1136	ABC transporter ATP-binding protein YxdL
R7A_03699	CDS	924				hypothetical protein
R7A_03700	CDS	1248	kynU	3.7.1.3		Kynureninase
R7A_03701	CDS	837	kynA	1.13.11.11	COG3483	Tryptophan 2,3-dioxygenase
R7A_03702	CDS	1800	bclA	6.2.1.25		Benzoate--CoA ligase
R7A_03703	CDS	831				hypothetical protein
R7A_03704	CDS	1206	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
R7A_03705	CDS	483	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
R7A_03706	CDS	813	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
R7A_03707	CDS	1011	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
R7A_03708	CDS	1893	prsA	5.2.1.8		Foldase protein PrsA
R7A_03709	CDS	771	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
R7A_03710	CDS	465				hypothetical protein
R7A_03711	CDS	1122				hypothetical protein
R7A_03712	CDS	1629	pyrG	6.3.4.2	COG0504	CTP synthase
R7A_03713	CDS	546				hypothetical protein
R7A_03714	CDS	1458	pucI		COG1953	Probable allantoin permease
R7A_03715	CDS	903	gcvA_8			Glycine cleavage system transcriptional activator
R7A_03716	CDS	1527	pepA_1	3.4.11.1	COG0260	Cytosol aminopeptidase
R7A_03717	CDS	933	laaA	3.5.1.101		L-amino acid amidase
R7A_03718	CDS	1662	oppA_2		COG4166	Periplasmic oligopeptide-binding protein
R7A_03719	CDS	1017	gsiD_5		COG1173	Glutathione transport system permease protein GsiD
R7A_03720	CDS	972	gsiC_6		COG0601	Glutathione transport system permease protein GsiC
R7A_03721	CDS	960	oppD_3		COG0444	Oligopeptide transport ATP-binding protein OppD
R7A_03722	CDS	981	oppF_4		COG4608	Oligopeptide transport ATP-binding protein OppF
R7A_03723	CDS	303				hypothetical protein
R7A_03724	CDS	366				hypothetical protein
R7A_03725	CDS	2046				hypothetical protein
R7A_03726	CDS	171				hypothetical protein
R7A_03727	CDS	1734				hypothetical protein
R7A_03728	CDS	1362	ltxD			Leukotoxin export protein LtxD
R7A_03729	CDS	2295	apxIB_1		COG2274	Toxin RTX-I translocation ATP-binding protein
R7A_03730	CDS	4554				hypothetical protein
R7A_03731	CDS	315				hypothetical protein
R7A_03732	CDS	255				hypothetical protein
R7A_03733	CDS	2805				hypothetical protein
R7A_03734	CDS	1437				hypothetical protein
R7A_03735	CDS	582	vatD_2	2.3.1.-		Streptogramin A acetyltransferase
R7A_03736	CDS	813				hypothetical protein
R7A_03737	CDS	192				hypothetical protein
R7A_03738	CDS	174				hypothetical protein
R7A_03739	CDS	3168				hypothetical protein
R7A_03740	CDS	1149				hypothetical protein
R7A_03741	CDS	726				hypothetical protein
R7A_03742	CDS	1182				hypothetical protein
R7A_03743	CDS	729				hypothetical protein
R7A_03744	CDS	1335				hypothetical protein
R7A_03745	CDS	960	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
R7A_03746	CDS	708				hypothetical protein
R7A_03747	CDS	231				hypothetical protein
R7A_03748	CDS	999	cobU_2	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
R7A_03749	CDS	1521	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
R7A_03750	CDS	624				hypothetical protein
R7A_03751	CDS	612				hypothetical protein
R7A_03752	CDS	675				hypothetical protein
R7A_03753	CDS	492	decR_2		COG1522	DNA-binding transcriptional activator DecR
R7A_03754	CDS	564				hypothetical protein
R7A_03755	CDS	579				hypothetical protein
R7A_03756	CDS	705				hypothetical protein
R7A_03757	CDS	870	Hgd_2	1.1.1.291		2-(hydroxymethyl)glutarate dehydrogenase
R7A_03758	CDS	822	occM			Octopine transport system permease protein OccM
R7A_03759	CDS	720	occQ			Octopine transport system permease protein OccQ
R7A_03760	CDS	786	artJ_2		COG0834	ABC transporter arginine-binding protein 1
R7A_03761	CDS	504	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
R7A_03762	CDS	627	mobA_1	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
R7A_03763	CDS	237				hypothetical protein
R7A_03764	CDS	765	ribN_5			Riboflavin transporter
R7A_03765	CDS	360				hypothetical protein
R7A_03766	CDS	495				hypothetical protein
R7A_03767	CDS	996	moaA	4.1.99.22		GTP 3',8-cyclase
R7A_03768	CDS	354				hypothetical protein
R7A_03769	CDS	612				hypothetical protein
R7A_03770	CDS	453			COG1846	Uncharacterized HTH-type transcriptional regulator BA_1941/GBAA_1941/BAS1801
R7A_03771	CDS	912				hypothetical protein
R7A_03772	CDS	396				hypothetical protein
R7A_03773	CDS	615	comR_2			HTH-type transcriptional repressor ComR
R7A_03774	CDS	747	bdcA		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
R7A_03775	CDS	1881				hypothetical protein
R7A_03776	CDS	477				hypothetical protein
R7A_03777	CDS	741				hypothetical protein
R7A_03778	CDS	258				hypothetical protein
R7A_03779	tRNA	75				tRNA-Val(cac)
R7A_03780	CDS	684	gph_2	3.1.3.18	COG0546	Phosphoglycolate phosphatase
R7A_03781	CDS	732	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
R7A_03782	CDS	639				hypothetical protein
R7A_03783	CDS	1392	garB	1.8.1.16		Glutathione amide reductase
R7A_03784	CDS	1365			COG2239	Magnesium transporter MgtE
R7A_03785	CDS	1893				hypothetical protein
R7A_03786	CDS	135				hypothetical protein
R7A_03787	CDS	531				hypothetical protein
R7A_03788	CDS	681				hypothetical protein
R7A_03789	CDS	1821				hypothetical protein
R7A_03790	CDS	630				hypothetical protein
R7A_03791	CDS	336	hspQ			Heat shock protein HspQ
R7A_03792	CDS	1215	ubiF	1.14.13.-	COG0654	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
R7A_03793	CDS	930				hypothetical protein
R7A_03794	CDS	615				hypothetical protein
R7A_03795	CDS	834	pcs	2.7.8.24	COG1183	Phosphatidylcholine synthase
R7A_03796	CDS	978	qorA_3	1.6.5.5	COG0604	Quinone oxidoreductase 1
R7A_03797	CDS	1566	mglA_5	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
R7A_03798	CDS	1131				hypothetical protein
R7A_03799	CDS	921				hypothetical protein
R7A_03800	CDS	1068				Purine-binding protein BAB2_0673
R7A_03801	CDS	1314	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
R7A_03802	CDS	687	yoaE_2		COG0861	UPF0053 inner membrane protein YoaE
R7A_03803	CDS	408				hypothetical protein
R7A_03804	CDS	699				hypothetical protein
R7A_03805	CDS	807	ydjP	3.-.-.-	COG0596	AB hydrolase superfamily protein YdjP
R7A_03806	CDS	798				hypothetical protein
R7A_03807	CDS	234				hypothetical protein
R7A_03808	tRNA	90				tRNA-Ser(tga)
R7A_03809	CDS	1116				hypothetical protein
R7A_03810	CDS	1167	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
R7A_03811	CDS	741	tmk	2.7.4.9		Thymidylate kinase
R7A_03812	CDS	1050				hypothetical protein
R7A_03813	CDS	852				hypothetical protein
R7A_03814	CDS	1101				hypothetical protein
R7A_03815	CDS	138				hypothetical protein
R7A_03816	CDS	1551	metG_1	6.1.1.10		Methionine--tRNA ligase
R7A_03817	CDS	795	ycfH	3.1.-.-	COG0084	Uncharacterized metal-dependent hydrolase YcfH
R7A_03818	CDS	819				hypothetical protein
R7A_03819	CDS	339				hypothetical protein
R7A_03820	CDS	579		1.6.5.7		2-hydroxy-1,4-benzoquinone reductase
R7A_03821	CDS	909	gbuA	3.5.3.7	COG0010	Guanidinobutyrase
R7A_03822	CDS	780	proC_1	1.5.1.2		Pyrroline-5-carboxylate reductase
R7A_03823	CDS	885	lacX			Protein LacX, plasmid
R7A_03824	CDS	717	ybhL_2		COG0670	Inner membrane protein YbhL
R7A_03825	CDS	774				hypothetical protein
R7A_03826	CDS	522	ecfG_2			ECF RNA polymerase sigma factor EcfG
R7A_03827	CDS	594	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
R7A_03828	CDS	1185	tyrB	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
R7A_03829	CDS	825	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
R7A_03830	CDS	1392	hflX			GTPase HflX
R7A_03831	CDS	246	hfq			RNA-binding protein Hfq
R7A_03832	CDS	864	dat	2.6.1.21		D-alanine aminotransferase
R7A_03833	CDS	1362	glnG		COG2204	DNA-binding transcriptional regulator NtrC
R7A_03834	CDS	2286	sasA_9	2.7.-.-		Adaptive-response sensory-kinase SasA
R7A_03835	CDS	1461	ntrC		COG2204	DNA-binding transcriptional regulator NtrC
R7A_03836	CDS	1143	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
R7A_03837	CDS	1029	dus	1.3.1.-	COG0042	Probable tRNA-dihydrouridine synthase
R7A_03838	CDS	1224	ispDF	4.6.1.12		Bifunctional enzyme IspD/IspF
R7A_03839	CDS	504	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
R7A_03840	CDS	456	ratA		COG2867	Ribosome association toxin RatA
R7A_03841	CDS	966	lipA	2.8.1.8		Lipoyl synthase
R7A_03842	CDS	258				hypothetical protein
R7A_03843	CDS	1446	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
R7A_03844	CDS	636				hypothetical protein
R7A_03845	CDS	417				hypothetical protein
R7A_03846	CDS	1377	pdhC_2	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
R7A_03847	CDS	1386	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
R7A_03848	CDS	1038	acoA_2	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
R7A_03849	CDS	324				hypothetical protein
R7A_03850	CDS	519				hypothetical protein
R7A_03851	CDS	597	lpxD_2	2.3.1.-		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
R7A_03852	CDS	1275	eno	4.2.1.11		Enolase
R7A_03853	CDS	126				hypothetical protein
R7A_03854	CDS	366				hypothetical protein
R7A_03855	CDS	204				hypothetical protein
R7A_03856	CDS	861	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
R7A_03857	CDS	891				hypothetical protein
R7A_03858	CDS	291				hypothetical protein
R7A_03859	CDS	135				hypothetical protein
R7A_03860	CDS	1416	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
R7A_03861	CDS	306				hypothetical protein
R7A_03862	CDS	1980	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
R7A_03863	CDS	1266		1.6.99.-		NADH dehydrogenase-like protein SA0802
R7A_03864	CDS	651		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
R7A_03865	CDS	474	lrp_8		COG1522	Leucine-responsive regulatory protein
R7A_03866	CDS	1116	ald_2	1.4.1.1	COG0686	Alanine dehydrogenase
R7A_03867	CDS	1293				hypothetical protein
R7A_03868	CDS	468				hypothetical protein
R7A_03869	CDS	270				hypothetical protein
R7A_03870	CDS	564				hypothetical protein
R7A_03871	CDS	882	sseA	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
R7A_03872	CDS	744	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
R7A_03873	CDS	1035	cbs_2	4.2.1.22	COG0031	Putative cystathionine beta-synthase Rv1077
R7A_03874	CDS	822				hypothetical protein
R7A_03875	CDS	975				hypothetical protein
R7A_03876	CDS	1422	rhlE_1	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
R7A_03877	CDS	1533	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
R7A_03878	CDS	2001				hypothetical protein
R7A_03879	CDS	1539	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
R7A_03880	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II
R7A_03881	CDS	1410	glnA	6.3.1.2	COG0174	Glutamine synthetase
R7A_03882	CDS	165				hypothetical protein
R7A_03883	CDS	1041	glnII	6.3.1.2	COG0174	Glutamine synthetase
R7A_03884	CDS	192				hypothetical protein
R7A_03885	CDS	1935	nanT			Putative sialic acid transporter
R7A_03886	CDS	792				hypothetical protein
R7A_03887	CDS	918	eamA_1		COG0697	Probable amino-acid metabolite efflux pump
R7A_03888	CDS	981	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
R7A_03889	CDS	375	crcB			Putative fluoride ion transporter CrcB
R7A_03890	CDS	1656				hypothetical protein
R7A_03891	CDS	831				hypothetical protein
R7A_03892	CDS	384				hypothetical protein
R7A_03893	CDS	1308	rarA		COG2256	Replication-associated recombination protein A
R7A_03894	CDS	1494	degP_3	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
R7A_03895	CDS	432	rplQ		COG0203	50S ribosomal protein L17
R7A_03896	CDS	1011	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
R7A_03897	CDS	390	rpsK		COG0100	30S ribosomal protein S11
R7A_03898	CDS	369	rpsM		COG0099	30S ribosomal protein S13
R7A_03899	CDS	597	adk	2.7.4.3	COG0563	Adenylate kinase
R7A_03900	CDS	1341	secY		COG0201	Protein translocase subunit SecY
R7A_03901	CDS	474	rplO		COG0200	50S ribosomal protein L15
R7A_03902	CDS	198	rpmD		COG1841	50S ribosomal protein L30
R7A_03903	CDS	564	rpsE		COG0098	30S ribosomal protein S5
R7A_03904	CDS	360	rplR		COG0256	50S ribosomal protein L18
R7A_03905	CDS	534	rplF		COG0097	50S ribosomal protein L6
R7A_03906	CDS	399	rpsH		COG0096	30S ribosomal protein S8
R7A_03907	CDS	306	rpsN		COG0199	30S ribosomal protein S14
R7A_03908	CDS	579	rplE		COG0094	50S ribosomal protein L5
R7A_03909	CDS	315	rplX		COG0198	50S ribosomal protein L24
R7A_03910	CDS	369	rplN		COG0093	50S ribosomal protein L14
R7A_03911	CDS	240	rpsQ		COG0186	30S ribosomal protein S17
R7A_03912	CDS	201	rpmC		COG0255	50S ribosomal protein L29
R7A_03913	CDS	414	rplP		COG0197	50S ribosomal protein L16
R7A_03914	CDS	726	rpsC		COG0092	30S ribosomal protein S3
R7A_03915	CDS	390	rplV		COG0091	50S ribosomal protein L22
R7A_03916	CDS	279	rpsS		COG0185	30S ribosomal protein S19
R7A_03917	CDS	834	rplB		COG0090	50S ribosomal protein L2
R7A_03918	CDS	294	rplW		COG0089	50S ribosomal protein L23
R7A_03919	CDS	621	rplD		COG0088	50S ribosomal protein L4
R7A_03920	CDS	714	rplC		COG0087	50S ribosomal protein L3
R7A_03921	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
R7A_03922	CDS	1176	tuf1_1			Elongation factor Tu
R7A_03923	CDS	2091	fusA_2		COG0480	Elongation factor G
R7A_03924	CDS	471	rpsG		COG0049	30S ribosomal protein S7
R7A_03925	CDS	372	rpsL		COG0048	30S ribosomal protein S12
R7A_03926	CDS	282				hypothetical protein
R7A_03927	CDS	936	araA	1.1.1.376		L-arabinose 1-dehydrogenase (NAD(P)(+))
R7A_03928	CDS	666	pcm_5	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
R7A_03929	CDS	4197	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
